ward,year,NDVI,NDBI,LST,rainfall
141,2017,0.21488416787338488,0.059258761416063996,39.24979711905788,1717.4106183052063
142,2017,0.17972166091292888,0.0912186801664057,40.37114400216424,1699.8333349653653
143,2017,0.2842443274491175,0.025343024655954886,36.01495041674839,1669.7813469623698
144,2017,0.2565157378262158,0.052522545565528975,36.505938645310366,1668.1942249536514
145,2017,0.24757159645184285,0.046641841096338725,37.644758435024926,1668.4520767085692
146,2017,0.19606202974438022,0.06176907274881105,36.04132255653603,1668.1942249536514
147,2017,0.23879732745765336,0.05644727693336039,36.558803686128265,1668.1942249536514
148,2017,0.1653504239378216,0.08072049774185089,37.24436226424489,1668.1942249536514
149,2017,0.29294035260874607,0.0069486956176175035,35.936567867097175,1668.1942249536514
150,2017,0.1656681079392821,0.014892584861596269,36.67626551862602,1668.1942249536514
151,2017,0.22311105903714137,0.0774231023386934,36.866598346175685,1668.1942249536514
152,2017,0.25817279000991833,0.03763299315629886,36.20295665036519,1668.1942249536514
153,2017,0.2030266751199126,0.011818427662152034,35.17389421842029,1668.1942249536514
154,2017,0.23619986849702834,0.04463784099174802,35.645655433756815,1668.1942249536514
155,2017,0.2384051634411396,0.046460980882245366,36.28935178468821,1668.1942249536514
156,2017,0.24667227197944264,0.05809912579078376,34.53592095410466,1668.1942249536514
157,2017,0.3728302398595114,0.011244206291464102,34.036283322874226,1668.1942249536514
158,2017,0.4261706337300949,-0.013139088940215343,37.61414863190778,1668.1942249536514
159,2017,0.26350240823186616,0.08090397797325334,39.58361100738282,1668.1942249536514
160,2017,0.2004838267069917,0.07494946112048119,40.99723246620669,1668.1942249536514
161,2017,0.20731145247524824,0.06629300931819233,39.78476329928896,1668.1942249536514
162,2017,0.24474576690985728,0.0474373530532934,40.23955351070792,1668.1942249536514
163,2017,0.19501245343315246,0.0699239449301903,39.26577051380737,1668.1942249536514
164,2017,0.20292806539303165,0.05043677287643225,39.13993839673298,1668.1942249536514
165,2017,0.23588565799183026,0.029926879859934537,39.12688022539788,1654.050725956758
166,2017,0.2903172913477705,0.005255683855990144,37.23822514262904,1611.620228966077
167,2017,0.2389487152346686,0.021039612360335233,38.180274869378195,1597.4767299691835
170,2017,0.30909110410295193,0.02678824707449568,39.035438090961236,1668.1942249536514
171,2017,0.3938885144536249,-0.0141403107999692,38.23051493216603,1717.4106183052063
172,2017,0.38399928901294145,-0.020962733855519663,37.15053113126799,1717.4106183052063
173,2017,0.2858600545274315,-0.07750279715206618,34.943687404359565,1678.611464187077
174,2017,0.5431549414928306,-0.08003108599762977,36.46079960478965,1705.9267931898437
175,2017,0.29818944888099985,-0.02134408391612805,36.2976411119167,1717.4106183052063
176,2017,0.44188229801855444,-0.09841227268021467,35.94122819634297,1670.4220233524545
177,2017,0.20754331405973686,0.049917951238161645,38.372197634294444,1664.5046165196793
178,2017,0.2321061480988836,0.04479307181616821,39.78134133372851,1609.7542430236936
179,2017,0.23926141353514654,0.03448258871972377,38.748068409984256,1672.3607440948488
180,2017,0.3074356575496372,0.0043629930421629146,37.6728435283478,1717.4106183052063
181,2017,0.3096361305524156,0.005376395297765139,38.53407308758539,1683.176070553916
182,2017,0.25922022384403176,0.01565129273722054,37.39376524354353,1664.991898616155
168,2017,0.24470292020725065,0.03165308732373109,38.643948097243424,1583.33323097229
169,2017,0.25056050384697753,0.01677094930289942,39.100703910135735,1583.33323097229
183,2017,0.24091821145111164,0.03507543606639744,38.31704351753883,1649.2654502745027
184,2017,0.2879518283820336,0.009862219980029518,38.46128529570933,1653.0536551475525
185,2017,0.23127553066923387,0.03604420404226105,38.297396501405984,1653.0536551475525
186,2017,0.26732819315385103,0.02073682466832286,38.94506983102456,1653.0536551475525
187,2017,0.23819990374944858,-0.014755820530062795,39.19463836610011,1583.33323097229
188,2017,0.25064215434031895,0.004937158445751119,39.55051383025844,1583.33323097229
189,2017,0.4639564624631548,-0.15719745273474073,37.21953673161863,1610.8610424481592
190,2017,0.39969691700691584,-0.017907551649163484,37.49409354155481,1577.561194777489
191,2017,0.36132608821930196,-0.014398147805058263,38.09025400992712,1580.8227212429047
192,2017,0.28667023262547325,0.005487155265955871,37.928484807558924,1653.0536551475525
193,2017,0.24012077038788746,0.02339726974096957,38.64555589628732,1649.75413406321
194,2017,0.2921049139090439,-0.005513624667451618,37.17274307248469,1604.66067924386
195,2017,0.2785285767291696,-0.01973660018211118,36.62036876705107,1560.6670647859573
196,2017,0.3554115743265986,-0.03550075939676426,36.67049256675483,1570.0623112634075
197,2017,0.3207936752886629,-0.05281762152167512,36.01972167115577,1564.172396343687
198,2017,0.3864405023291299,-0.02882442782819847,35.81271715240722,1555.1653640568254
199,2017,0.34018078545193947,-0.01979909689302067,35.45471232022009,1552.8186219930649
